BI	GO:0004588 ! orotate phosphoribosyltransferase activity
BI	GO:0004589 ! orotate reductase (NADH) activity
BI	GO:0004590 ! orotidine-5'-phosphate decarboxylase activity
BI	GO:0004592 ! pantoate-beta-alanine ligase activity
BI	GO:0004593 ! pantothenase activity
BI	GO:0004594 ! pantothenate kinase activity
BI	GO:0004595 ! pantetheine-phosphate adenylyltransferase activity
BI	GO:0004602 ! glutathione peroxidase activity
BI	GO:0004604 ! phosphoadenylyl-sulfate reductase (thioredoxin) activity
BI	GO:0004605 ! phosphatidate cytidylyltransferase activity
BI	GO:0004608 ! phosphatidylethanolamine N-methyltransferase activity
BI	GO:0004609 ! phosphatidylserine decarboxylase activity
BI	GO:0004610 ! phosphoacetylglucosamine mutase activity
BI	GO:0004612 ! phosphoenolpyruvate carboxykinase (ATP) activity
BI	GO:0004613 ! phosphoenolpyruvate carboxykinase (GTP) activity
BI	GO:0004614 ! phosphoglucomutase activity
BI	GO:0004615 ! phosphomannomutase activity
BI	GO:0004616 ! phosphogluconate dehydrogenase (decarboxylating) activity
BI	GO:0004617 ! phosphoglycerate dehydrogenase activity
BI	GO:0004618 ! phosphoglycerate kinase activity
BI	GO:0004619 ! phosphoglycerate mutase activity
BI	GO:0004621 ! glycosylphosphatidylinositol phospholipase D activity
BI	GO:0004622 ! lysophospholipase activity
BI	GO:0004623 ! phospholipase A2 activity
BI	GO:0004631 ! phosphomevalonate kinase activity
BI	GO:0004633 ! phosphopantothenoylcysteine decarboxylase activity
BI	GO:0004634 ! phosphopyruvate hydratase activity
BI	GO:0004635 ! phosphoribosyl-AMP cyclohydrolase activity
BI	GO:0004636 ! phosphoribosyl-ATP diphosphatase activity
BI	GO:0004637 ! phosphoribosylamine-glycine ligase activity
BI	GO:0004638 ! phosphoribosylaminoimidazole carboxylase activity
BI	GO:0004639 ! phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
BI	GO:0004640 ! phosphoribosylanthranilate isomerase activity
BI	GO:0004641 ! phosphoribosylformylglycinamidine cyclo-ligase activity
BI	GO:0004642 ! phosphoribosylformylglycinamidine synthase activity
BI	GO:0004643 ! phosphoribosylaminoimidazolecarboxamide formyltransferase activity
BI	GO:0004644 ! phosphoribosylglycinamide formyltransferase activity
BI	GO:0004648 ! O-phospho-L-serine:2-oxoglutarate aminotransferase activity
BI	GO:0004655 ! porphobilinogen synthase activity
BI	GO:0004657 ! proline dehydrogenase activity
BI	GO:0004658 ! propionyl-CoA carboxylase activity
BI	GO:0004664 ! prephenate dehydratase activity
BI	GO:0004665 ! prephenate dehydrogenase (NADP+) activity
BI	GO:0004666 ! prostaglandin-endoperoxide synthase activity
BI	GO:0004667 ! prostaglandin-D synthase activity
BI	GO:0004729 ! oxygen-dependent protoporphyrinogen oxidase activity
BI	GO:0004730 ! pseudouridylate synthase activity
BI	GO:0004731 ! purine-nucleoside phosphorylase activity
BI	GO:0004732 ! pyridoxal oxidase activity
BI	GO:0004733 ! pyridoxamine-phosphate oxidase activity
BI	GO:0004735 ! pyrroline-5-carboxylate reductase activity
BI	GO:0004736 ! pyruvate carboxylase activity
BI	GO:0004737 ! pyruvate decarboxylase activity
BI	GO:0004743 ! pyruvate kinase activity
BI	GO:0004744 ! retinal isomerase activity
BI	GO:0004745 ! retinol dehydrogenase activity
BI	GO:0004746 ! riboflavin synthase activity
BI	GO:0004747 ! ribokinase activity
BI	GO:0004748 ! ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
BI	GO:0004749 ! ribose phosphate diphosphokinase activity
BI	GO:0004750 ! ribulose-phosphate 3-epimerase activity
BI	GO:0004751 ! ribose-5-phosphate isomerase activity
BI	GO:0004754 ! saccharopine dehydrogenase (NAD+, L-lysine-forming) activity
BI	GO:0004755 ! saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity
BI	GO:0004756 ! selenide, water dikinase activity
BI	GO:0004758 ! serine C-palmitoyltransferase activity
BI	GO:0004760 ! serine-pyruvate transaminase activity
BI	GO:0004764 ! shikimate 3-dehydrogenase (NADP+) activity
BI	GO:0004765 ! shikimate kinase activity
BI	GO:0004766 ! spermidine synthase activity
BI	GO:0004767 ! sphingomyelin phosphodiesterase activity
BI	GO:0004773 ! steryl-sulfatase activity
BI	GO:0004775 ! succinate-CoA ligase (ADP-forming) activity
BI	GO:0004776 ! succinate-CoA ligase (GDP-forming) activity
BI	GO:0004777 ! succinate-semialdehyde dehydrogenase (NAD+) activity
BI	GO:0004778 ! succinyl-CoA hydrolase activity
BI	GO:0004780 ! sulfate adenylyltransferase (ADP) activity
BI	GO:0004781 ! sulfate adenylyltransferase (ATP) activity
BI	GO:0004783 ! sulfite reductase (NADPH) activity
BI	GO:0004784 ! superoxide dismutase activity
BI	GO:0004788 ! thiamine diphosphokinase activity
BI	GO:0004789 ! thiamine-phosphate diphosphorylase activity
BI	GO:0004790 ! thioether S-methyltransferase activity
BI	GO:0004791 ! thioredoxin-disulfide reductase activity
BI	GO:0004792 ! thiosulfate sulfurtransferase activity
BI	GO:0004793 ! threonine aldolase activity
BI	GO:0004794 ! L-threonine ammonia-lyase activity
BI	GO:0004795 ! threonine synthase activity
BI	GO:0004796 ! thromboxane-A synthase activity
BI	GO:0004797 ! thymidine kinase activity
BI	GO:0004798 ! thymidylate kinase activity
BI	GO:0004799 ! thymidylate synthase activity
BI	GO:0004800 ! thyroxine 5'-deiodinase activity
BI	GO:0004801 ! sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity
BI	GO:0004805 ! trehalose-phosphatase activity
BI	GO:0004806 ! triglyceride lipase activity
BI	GO:0004807 ! triose-phosphate isomerase activity
BI	GO:0004813 ! alanine-tRNA ligase activity
BI	GO:0004814 ! arginine-tRNA ligase activity
BI	GO:0004815 ! aspartate-tRNA ligase activity
BI	GO:0004816 ! asparagine-tRNA ligase activity
BI	GO:0004818 ! glutamate-tRNA ligase activity
BI	GO:0004819 ! glutamine-tRNA ligase activity
BI	GO:0004820 ! glycine-tRNA ligase activity
BI	GO:0004821 ! histidine-tRNA ligase activity
BI	GO:0004822 ! isoleucine-tRNA ligase activity
BI	GO:0004823 ! leucine-tRNA ligase activity
BI	GO:0004825 ! methionine-tRNA ligase activity
BI	GO:0004826 ! phenylalanine-tRNA ligase activity
BI	GO:0004827 ! proline-tRNA ligase activity
BI	GO:0004828 ! serine-tRNA ligase activity
BI	GO:0004829 ! threonine-tRNA ligase activity
BI	GO:0004830 ! tryptophan-tRNA ligase activity
BI	GO:0004831 ! tyrosine-tRNA ligase activity
BI	GO:0004832 ! valine-tRNA ligase activity
BI	GO:0004833 ! tryptophan 2,3-dioxygenase activity
BI	GO:0004834 ! tryptophan synthase activity
BI	GO:0004837 ! tyrosine decarboxylase activity
BI	GO:0004845 ! uracil phosphoribosyltransferase activity
BI	GO:0004846 ! urate oxidase activity
BI	GO:0004847 ! urea carboxylase activity
BI	GO:0004848 ! ureidoglycolate hydrolase activity
BI	GO:0004849 ! uridine kinase activity
BI	GO:0004850 ! uridine phosphorylase activity
BI	GO:0004852 ! uroporphyrinogen-III synthase activity
BI	GO:0004853 ! uroporphyrinogen decarboxylase activity
BI	GO:0004855 ! xanthine oxidase activity
BI	GO:0004856 ! xylulokinase activity
BI	GO:0005368 ! taurine transmembrane transporter activity
BI	GO:0005388 ! calcium-transporting ATPase activity
BI	GO:0005391 ! sodium:potassium-exchanging ATPase activity
BI	GO:0008107 ! galactoside 2-alpha-L-fucosyltransferase activity
BI	GO:0008108 ! UDP-glucose:hexose-1-phosphate uridylyltransferase activity
BI	GO:0008109 ! N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity
BI	GO:0008110 ! L-histidine:2-oxoglutarate aminotransferase activity
BI	GO:0008111 ! alpha-methylacyl-CoA racemase activity
